customer_id,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_code,customer_segment
2493.0,18,87,11129.059999999998,3,2,3,323,Others
290.0,91,84,11127.749999999995,1,1,3,113,Lost
2223.0,10,77,11127.719999999994,4,1,3,413,Others
3952.0,0,99,11127.089999999998,5,4,3,543,Loyal
4170.0,29,97,11126.909999999993,2,4,3,243,"At Risk"
4473.0,48,91,11126.029999999999,1,2,3,123,Lost
1232.0,3,96,11124.770000000002,5,4,3,543,Loyal
3186.0,26,91,11123.989999999998,2,2,3,223,Lost
3977.0,12,100,11121.86,3,4,3,343,Loyal
578.0,17,83,11119.429999999997,3,1,3,313,Others
2966.0,38,83,11119.429999999993,2,1,3,213,Lost
1244.0,71,90,11115.76,1,2,3,123,Lost
2882.0,6,96,11114.59,4,4,3,443,Loyal
692.0,19,87,11114.070000000003,3,2,3,323,Others
140.0,30,82,11113.920000000002,2,1,3,213,Lost
3714.0,24,99,11112.609999999995,2,4,3,243,"At Risk"
2644.0,13,98,11108.879999999997,3,4,3,343,Loyal
1127.0,7,88,11107.550000000001,4,2,3,423,Others
607.0,30,85,11106.64,2,1,3,213,Lost
2126.0,20,96,11106.509999999998,3,4,3,343,Loyal
2897.0,27,99,11103.569999999998,2,4,3,243,"At Risk"
4241.0,21,92,11103.200000000008,3,3,3,333,Others
30.0,72,97,11102.650000000001,1,4,3,143,"At Risk"
3335.0,53,96,11102.46,1,3,3,133,"At Risk"
1332.0,20,101,11102.410000000002,3,4,3,343,Loyal
3384.0,1,105,11101.749999999996,5,5,3,553,Loyal
1989.0,9,94,11101.699999999997,4,3,3,433,Others
1970.0,82,98,11101.619999999997,1,4,3,143,"At Risk"
1792.0,1,100,11101.58,5,4,3,543,Loyal
2995.0,4,103,11099.460000000006,5,5,3,553,Loyal
1527.0,17,99,11099.230000000003,3,4,3,343,Loyal
2544.0,1,105,11099.120000000003,5,5,3,553,Loyal
4449.0,0,94,11099.109999999999,5,3,3,533,Others
4365.0,6,83,11098.970000000003,4,1,3,413,Others
3597.0,55,119,11096.909999999998,1,5,3,153,"At Risk"
2974.0,18,97,11095.639999999998,3,4,3,343,Loyal
4681.0,23,86,11095.3,2,2,3,223,Lost
1149.0,59,79,11094.539999999999,1,1,3,113,Lost
106.0,2,92,11093.939999999999,5,3,3,533,Others
1666.0,1,93,11093.609999999997,5,3,3,533,Others
2833.0,1,110,11092.370000000004,5,5,3,553,Loyal
4113.0,9,98,11092.329999999998,4,4,3,443,Loyal
2935.0,8,84,11092.299999999997,4,1,3,413,Others
1857.0,51,79,11091.240000000003,1,1,3,113,Lost
1429.0,63,82,11090.819999999996,1,1,3,113,Lost
2421.0,25,101,11087.339999999997,2,4,3,243,"At Risk"
4004.0,4,77,11084.99,5,1,3,513,Others
4220.0,24,90,11084.980000000003,2,2,3,223,Lost
4545.0,62,86,11084.520000000006,1,2,3,123,Lost
646.0,1,89,11084.099999999995,5,2,3,523,Others
476.0,3,100,11082.389999999996,5,4,3,543,Loyal
2339.0,26,105,11081.960000000003,2,5,3,253,"At Risk"
4385.0,33,100,11081.02,2,4,3,243,"At Risk"
4257.0,62,92,11079.709999999995,1,3,3,133,"At Risk"
1759.0,72,87,11078.970000000001,1,2,3,123,Lost
3647.0,9,92,11078.879999999994,4,3,3,433,Others
215.0,9,93,11078.099999999995,4,3,3,433,Others
3176.0,21,76,11077.890000000001,3,1,3,313,Others
31.0,3,93,11076.460000000001,5,3,3,533,Others
2764.0,35,97,11076.439999999997,2,4,3,243,"At Risk"
3577.0,53,95,11075.610000000002,1,3,3,133,"At Risk"
3983.0,19,101,11075.34,3,4,3,343,Loyal
275.0,2,99,11075.26,5,4,3,543,Loyal
1160.0,77,96,11074.929999999998,1,3,3,133,"At Risk"
885.0,20,76,11073.76,3,1,3,313,Others
4748.0,8,91,11073.189999999995,4,3,3,433,Others
1428.0,0,96,11072.42,5,4,3,543,Loyal
2954.0,11,98,11072.059999999994,4,4,3,443,Loyal
2555.0,7,92,11069.29,4,3,3,433,Others
914.0,48,99,11067.5,1,4,3,143,"At Risk"
3958.0,60,88,11067.379999999997,1,2,3,123,Lost
4151.0,3,80,11067.000000000005,5,1,3,513,Others
4992.0,26,78,11066.249999999998,2,1,3,213,Lost
1504.0,1,104,11065.76,5,5,3,553,Loyal
609.0,2,92,11062.55,5,3,3,533,Others
879.0,1,100,11061.090000000004,5,4,3,543,Loyal
189.0,22,97,11056.769999999995,2,4,3,243,"At Risk"
2253.0,16,97,11055.58,3,4,3,343,Loyal
4436.0,11,103,11055.369999999999,4,5,3,453,Loyal
2362.0,10,94,11054.719999999996,4,3,3,433,Others
2799.0,34,86,11054.390000000005,2,2,3,223,Lost
556.0,47,104,11052.81,1,5,3,153,"At Risk"
3130.0,1,91,11051.959999999997,5,3,3,533,Others
3239.0,8,100,11049.540000000003,4,4,3,443,Loyal
4145.0,37,95,11048.189999999997,2,3,3,233,"At Risk"
3386.0,14,98,11047.44,3,4,3,343,Loyal
329.0,5,96,11045.820000000003,4,4,3,443,Loyal
2418.0,38,103,11043.650000000003,2,5,3,253,"At Risk"
220.0,2,77,11043.39,5,1,3,513,Others
2535.0,41,99,11042.189999999997,1,4,3,143,"At Risk"
4125.0,11,97,11038.980000000001,4,4,3,443,Loyal
3322.0,62,86,11038.15,1,2,3,123,Lost
99.0,42,96,11037.879999999996,1,3,3,133,"At Risk"
1918.0,13,92,11037.099999999999,3,3,3,333,Others
1472.0,52,87,11036.089999999998,1,2,3,123,Lost
1724.0,27,94,11035.909999999993,2,3,3,233,"At Risk"
4761.0,14,88,11035.539999999999,3,2,3,323,Others
792.0,141,81,11034.77,1,1,3,113,Lost
4892.0,37,100,11033.470000000003,2,4,3,243,"At Risk"
3410.0,62,93,11032.369999999999,1,3,3,133,"At Risk"
2633.0,20,101,11031.390000000003,3,4,3,343,Loyal
1158.0,32,101,11029.369999999995,2,4,3,243,"At Risk"
2029.0,9,78,11028.610000000002,4,1,3,413,Others
2452.0,38,91,11024.769999999999,2,2,3,223,Lost
3859.0,24,104,11023.880000000001,2,5,3,253,"At Risk"
642.0,42,82,11022.339999999997,1,1,3,113,Lost
3095.0,61,95,11022.190000000002,1,3,3,133,"At Risk"
3014.0,16,93,11021.409999999998,3,3,3,333,Others
3153.0,6,95,11020.610000000002,4,3,3,433,Others
1345.0,3,100,11019.819999999994,5,4,3,543,Loyal
1760.0,34,86,11011.240000000005,2,2,3,223,Lost
3713.0,8,102,11010.99,4,5,3,453,Loyal
4925.0,23,91,11010.880000000006,2,2,3,223,Lost
3128.0,1,94,11010.55,5,3,3,533,Others
4137.0,1,97,11009.500000000007,5,4,3,543,Loyal
4303.0,1,96,11009.17,5,4,3,543,Loyal
3125.0,100,103,11008.430000000002,1,5,3,153,"At Risk"
3298.0,1,81,11007.830000000002,5,1,3,513,Others
3919.0,56,89,11006.14,1,2,3,123,Lost
1740.0,3,96,11005.249999999998,5,4,3,543,Loyal
1326.0,8,102,11005.029999999997,4,5,3,453,Loyal
2193.0,43,98,11003.699999999992,1,4,3,143,"At Risk"
3300.0,2,87,11002.739999999998,5,2,3,523,Others
2460.0,18,106,11002.530000000002,3,5,3,353,Loyal
2.0,9,106,11002.53,4,5,3,453,Loyal
1889.0,44,93,11002.16,1,3,3,133,"At Risk"
4000.0,2,79,11001.93,5,1,3,513,Others
3826.0,8,95,10999.690000000006,4,3,3,433,Others
205.0,25,99,10998.500000000004,2,4,3,243,"At Risk"
4471.0,4,86,10996.47,5,2,3,523,Others
1947.0,27,102,10995.770000000004,2,5,3,253,"At Risk"
2599.0,24,82,10994.880000000003,2,1,3,213,Lost
4909.0,39,97,10994.470000000001,1,4,3,143,"At Risk"
839.0,29,100,10992.379999999997,2,4,3,243,"At Risk"
4084.0,8,100,10992.180000000002,4,4,3,443,Loyal
237.0,63,88,10991.630000000006,1,2,3,123,Lost
4119.0,11,82,10990.32,4,1,3,413,Others
1082.0,2,99,10989.630000000001,5,4,3,543,Loyal
3847.0,4,101,10988.9,5,4,3,543,Loyal
4810.0,25,90,10988.519999999999,2,2,3,223,Lost
1565.0,2,87,10987.410000000005,5,2,3,523,Others
1995.0,88,81,10987.12,1,1,3,113,Lost
355.0,6,91,10986.519999999995,4,3,3,433,Others
3240.0,21,93,10984.040000000003,3,3,3,333,Others
4028.0,26,106,10983.97,2,5,3,253,"At Risk"
2747.0,34,88,10983.75,2,2,3,223,Lost
1799.0,8,88,10978.29,4,2,3,423,Others
980.0,18,97,10976.349999999997,3,4,3,343,Loyal
4457.0,7,101,10975.949999999999,4,4,3,443,Loyal
2271.0,29,88,10975.459999999995,2,2,3,223,Lost
1259.0,3,101,10974.789999999999,5,4,3,543,Loyal
2219.0,92,97,10974.27,1,4,3,143,"At Risk"
3313.0,27,84,10970.52,2,1,3,213,Lost
4712.0,1,81,10969.729999999998,5,1,3,513,Others
752.0,10,100,10969.310000000001,4,4,3,443,Loyal
625.0,24,95,10968.93,2,3,3,233,"At Risk"
1977.0,25,93,10967.639999999998,2,3,3,233,"At Risk"
4999.0,23,96,10966.709999999997,2,4,3,243,"At Risk"
2325.0,29,91,10965.93,2,2,3,223,Lost
4947.0,3,103,10965.290000000003,5,5,3,553,Loyal
4724.0,43,103,10963.249999999996,1,5,3,153,"At Risk"
1708.0,22,87,10962.529999999995,2,2,3,223,Lost
2602.0,49,94,10962.480000000003,1,3,3,133,"At Risk"
1097.0,0,100,10960.299999999997,5,4,3,543,Loyal
2984.0,3,105,10959.189999999997,5,5,3,553,Loyal
3740.0,10,81,10958.880000000005,4,1,3,413,Others
1243.0,22,90,10958.729999999996,2,2,3,223,Lost
2754.0,2,93,10957.149999999996,5,3,3,533,Others
2541.0,0,86,10956.939999999997,5,2,3,523,Others
954.0,113,89,10955.84,1,2,3,123,Lost
24.0,11,88,10954.940000000002,4,2,3,423,Others
4659.0,11,93,10949.219999999994,4,3,3,433,Others
10.0,4,85,10948.98,4,1,3,413,Others
2560.0,5,99,10948.079999999996,4,4,3,443,Loyal
3061.0,93,90,10946.74,1,2,3,123,Lost
714.0,5,101,10946.619999999999,4,4,3,443,Loyal
1943.0,13,88,10945.550000000008,3,2,3,323,Others
1913.0,25,102,10945.060000000001,2,5,3,253,"At Risk"
1047.0,12,103,10944.649999999998,3,5,3,353,Loyal
4196.0,25,103,10943.770000000002,2,5,3,253,"At Risk"
4753.0,12,93,10942.4,3,3,3,333,Others
695.0,50,101,10941.870000000003,1,4,3,143,"At Risk"
488.0,21,108,10940.669999999998,3,5,3,353,Loyal
3250.0,44,93,10940.409999999998,1,3,3,133,"At Risk"
819.0,34,94,10938.420000000002,2,3,3,233,"At Risk"
2162.0,15,101,10938.130000000001,3,4,3,343,Loyal
3605.0,14,98,10937.049999999997,3,4,3,343,Loyal
3078.0,13,100,10936.480000000007,3,4,3,343,Loyal
3672.0,28,89,10936.109999999995,2,2,3,223,Lost
460.0,6,83,10935.959999999995,4,1,3,413,Others
4729.0,11,95,10935.130000000003,4,3,3,433,Others
3575.0,4,85,10934.849999999999,5,1,3,513,Others
3405.0,4,86,10932.25,5,2,3,523,Others
3255.0,23,91,10931.389999999998,2,2,3,223,Lost
3829.0,66,88,10931.300000000001,1,2,3,123,Lost
1686.0,25,88,10931.019999999997,2,2,3,223,Lost
3628.0,3,94,10930.939999999995,5,3,3,533,Others
4414.0,17,77,10929.479999999996,3,1,3,313,Others
395.0,34,84,10929.42,2,1,3,213,Lost
3955.0,17,101,10928.910000000002,3,4,3,343,Loyal
291.0,6,85,10928.61,4,1,3,413,Others
1705.0,43,81,10928.509999999998,1,1,3,113,Lost
2694.0,53,81,10927.13,1,1,3,113,Lost
2403.0,76,86,10927.089999999993,1,2,3,123,Lost
3548.0,13,103,10923.119999999999,3,5,3,353,Loyal
4087.0,9,106,10922.17,4,5,3,453,Loyal
3739.0,25,100,10920.73,2,4,3,243,"At Risk"
3440.0,11,101,10920.649999999996,4,4,3,443,Loyal
2741.0,20,90,10919.78,3,2,3,323,Others
4209.0,32,96,10918.32,2,3,3,233,"At Risk"
4465.0,87,93,10918.280000000002,1,3,3,133,"At Risk"
3759.0,3,97,10918.080000000004,5,4,3,543,Loyal
3665.0,6,89,10918.03,4,2,3,423,Others
742.0,8,97,10916.61,4,4,3,443,Loyal
187.0,20,80,10915.74,3,1,3,313,Others
3443.0,90,90,10915.309999999998,1,2,3,123,Lost
2387.0,82,89,10914.820000000003,1,2,3,123,Lost
1739.0,29,95,10914.190000000004,2,3,3,233,"At Risk"
2700.0,24,106,10912.900000000001,2,5,3,253,"At Risk"
4829.0,3,94,10912.489999999998,5,3,3,533,Others
906.0,15,106,10912.310000000005,3,5,3,353,Loyal
4347.0,5,87,10909.260000000002,4,2,3,423,Others
1028.0,43,89,10909.089999999995,1,2,3,123,Lost
2044.0,33,89,10907.709999999997,2,2,3,223,Lost
3765.0,10,93,10907.509999999997,4,3,3,433,Others
461.0,28,96,10905.099999999999,2,3,3,233,"At Risk"
3280.0,43,96,10904.84,1,3,3,133,"At Risk"
3087.0,0,100,10902.550000000005,5,4,3,543,Loyal
907.0,59,89,10901.22,1,2,3,123,Lost
1019.0,9,104,10899.73,4,5,3,453,Loyal
2858.0,89,83,10898.260000000006,1,1,3,113,Lost
3217.0,54,97,10897.969999999998,1,4,3,143,"At Risk"
2066.0,23,86,10896.119999999999,2,2,3,223,Lost
2801.0,8,101,10895.420000000004,4,4,3,443,Loyal
4378.0,72,95,10894.260000000002,1,3,3,133,"At Risk"
2946.0,1,91,10890.449999999995,5,3,3,533,Others
3670.0,25,94,10888.66,2,3,3,233,"At Risk"
1710.0,56,81,10888.409999999998,1,1,3,113,Lost
2447.0,35,89,10885.830000000002,2,2,3,223,Lost
543.0,48,92,10885.820000000002,1,3,3,133,"At Risk"
1529.0,12,104,10882.85,3,5,3,353,Loyal
3433.0,2,82,10881.829999999993,5,1,3,513,Others
177.0,4,95,10881.640000000001,5,3,3,533,Others
384.0,5,96,10879.139999999998,4,4,3,443,Loyal
89.0,12,86,10878.909999999998,3,2,3,323,Others
4134.0,2,90,10877.93,5,2,3,523,Others
3894.0,9,96,10877.699999999997,4,4,3,443,Loyal
3684.0,19,85,10876.650000000003,3,1,3,313,Others
1103.0,61,86,10875.05,1,2,3,123,Lost
1587.0,9,88,10873.609999999999,4,2,3,423,Others
3117.0,0,99,10871.829999999998,5,4,3,543,Loyal
2653.0,32,96,10871.16,2,3,3,233,"At Risk"
3141.0,8,94,10871.109999999999,4,3,3,433,Others
1771.0,1,97,10870.460000000005,5,4,3,543,Loyal
3267.0,4,86,10869.689999999999,5,2,3,523,Others
4384.0,39,90,10867.009999999997,1,2,3,123,Lost
887.0,5,88,10863.959999999995,4,2,3,423,Others
3147.0,24,105,10862.460000000001,2,5,3,253,"At Risk"
2002.0,45,91,10861.820000000003,1,2,3,123,Lost
2878.0,3,90,10859.369999999999,5,2,3,523,Others
929.0,54,86,10857.290000000008,1,2,3,123,Lost
4953.0,34,94,10856.759999999998,2,3,3,233,"At Risk"
865.0,1,102,10856.240000000002,5,5,3,553,Loyal
2050.0,38,106,10855.340000000002,2,5,3,253,"At Risk"
2543.0,8,98,10854.76,4,4,3,443,Loyal
4785.0,38,91,10854.019999999997,2,2,3,223,Lost
4936.0,71,90,10852.050000000003,1,2,3,123,Lost
1346.0,22,94,10851.869999999994,2,3,3,233,"At Risk"
2851.0,25,88,10851.29,2,2,3,223,Lost
2046.0,17,91,10851.060000000001,3,3,3,333,Others
3855.0,98,88,10849.939999999999,1,2,3,123,Lost
4616.0,0,91,10849.09,5,2,3,523,Others
627.0,0,89,10848.470000000001,5,2,3,523,Others
4776.0,8,93,10847.54,4,3,3,433,Others
1419.0,15,91,10846.459999999994,3,3,3,333,Others
4621.0,57,86,10845.950000000003,1,2,3,123,Lost
3113.0,61,94,10844.519999999997,1,3,3,133,"At Risk"
1433.0,20,92,10843.549999999996,3,3,3,333,Others
895.0,2,91,10843.279999999997,5,3,3,533,Others
367.0,12,96,10843.14,3,4,3,343,Loyal
451.0,25,79,10843.109999999999,2,1,3,213,Lost
3408.0,13,88,10840.45,3,2,3,323,Others
2549.0,20,98,10839.869999999999,3,4,3,343,Loyal
1189.0,28,83,10839.860000000006,2,1,3,213,Lost
1412.0,28,92,10839.81,2,3,3,233,"At Risk"
2476.0,11,88,10838.680000000002,4,2,3,423,Others
3301.0,6,103,10838.259999999995,4,5,3,453,Loyal
992.0,43,88,10837.88,1,2,3,123,Lost
383.0,33,109,10837.189999999993,2,5,3,253,"At Risk"
3138.0,26,90,10836.8,2,2,3,223,Lost
2026.0,52,88,10836.419999999995,1,2,3,123,Lost
977.0,22,86,10836.409999999993,3,2,3,323,Others
4027.0,83,100,10835.640000000005,1,4,3,143,"At Risk"
4734.0,12,90,10833.449999999999,3,2,3,323,Others
1238.0,0,93,10831.149999999998,5,3,3,533,Others
3582.0,42,92,10830.909999999996,1,3,3,133,"At Risk"
1685.0,18,98,10830.839999999998,3,4,3,343,Loyal
4278.0,5,87,10830.440000000002,4,2,3,423,Others
1806.0,64,97,10827.179999999997,1,4,3,143,"At Risk"
4477.0,17,112,10827.05,3,5,3,353,Loyal
3517.0,36,87,10826.860000000004,2,2,3,223,Lost
1838.0,3,99,10826.689999999999,5,4,3,543,Loyal
2522.0,66,91,10825.800000000001,1,2,3,123,Lost
4628.0,20,102,10824.939999999997,3,5,3,353,Loyal
2144.0,47,96,10824.900000000001,1,3,3,133,"At Risk"
2751.0,19,112,10824.359999999999,3,5,3,353,Loyal
3932.0,29,105,10824.319999999996,2,5,3,253,"At Risk"
3502.0,33,95,10822.909999999994,2,3,3,233,"At Risk"
889.0,66,82,10822.539999999997,1,1,3,113,Lost
164.0,4,103,10821.63,5,5,3,553,Loyal
803.0,10,100,10820.079999999994,4,4,3,443,Loyal
2527.0,34,97,10817.980000000001,2,4,3,243,"At Risk"
2077.0,6,99,10816.889999999998,4,4,3,443,Loyal
4182.0,37,109,10816.110000000002,2,5,3,253,"At Risk"
2981.0,12,80,10813.309999999998,3,1,3,313,Others
4607.0,0,91,10812.509999999998,5,2,3,523,Others
2802.0,16,102,10812.249999999998,3,5,3,353,Loyal
173.0,1,99,10811.660000000002,5,4,3,543,Loyal
379.0,17,84,10809.949999999997,3,1,3,313,Others
3359.0,6,92,10808.800000000001,4,3,3,433,Others
934.0,14,113,10806.909999999998,3,5,3,353,Loyal
3271.0,5,96,10804.909999999996,4,4,3,443,Loyal
2698.0,15,111,10804.119999999994,3,5,3,353,Loyal
1085.0,6,104,10803.500000000002,4,5,3,453,Loyal
4147.0,6,96,10803.44,4,4,3,443,Loyal
4527.0,38,91,10802.960000000005,2,2,3,223,Lost
4862.0,23,98,10802.529999999999,2,4,3,243,"At Risk"
73.0,24,84,10802.140000000001,2,1,3,213,Lost
2597.0,55,73,10802.109999999997,1,1,3,113,Lost
3748.0,55,93,10801.759999999997,1,3,3,133,"At Risk"
2480.0,8,95,10801.499999999998,4,3,3,433,Others
2550.0,0,105,10798.800000000001,5,5,3,553,Loyal
2632.0,39,100,10798.499999999995,1,4,3,143,"At Risk"
1657.0,8,107,10798.349999999997,4,5,3,453,Loyal
709.0,8,90,10797.169999999998,4,2,3,423,Others
4623.0,1,95,10796.419999999998,5,3,3,533,Others
1255.0,30,92,10796.149999999998,2,3,3,233,"At Risk"
4271.0,84,90,10795.950000000003,1,2,3,123,Lost
316.0,15,102,10795.539999999999,3,5,3,353,Loyal
3093.0,23,87,10795.29,2,2,3,223,Lost
4116.0,57,109,10794.089999999998,1,5,3,153,"At Risk"
2963.0,73,90,10793.359999999999,1,2,3,123,Lost
2025.0,12,99,10792.21,3,4,3,343,Loyal
4272.0,0,103,10789.530000000002,5,5,3,553,Loyal
2105.0,6,97,10788.880000000003,4,4,3,443,Loyal
3429.0,3,94,10788.359999999995,5,3,3,533,Others
82.0,8,99,10787.389999999998,4,4,3,443,Loyal
653.0,93,91,10786.310000000001,1,2,3,123,Lost
4794.0,41,92,10785.959999999997,1,3,3,133,"At Risk"
2648.0,27,86,10785.63,2,2,3,223,Lost
494.0,34,90,10785.509999999997,2,2,3,223,Lost
3064.0,19,89,10784.920000000004,3,2,3,323,Others
4123.0,9,89,10783.74,4,2,3,423,Others
109.0,35,85,10781.349999999995,2,1,3,213,Lost
3901.0,10,91,10781.029999999999,4,3,3,433,Others
2243.0,0,97,10778.470000000001,5,4,3,543,Loyal
4622.0,61,105,10777.490000000003,1,5,3,153,"At Risk"
4615.0,36,94,10776.600000000004,2,3,3,233,"At Risk"
438.0,15,92,10774.97,3,3,3,333,Others
3730.0,16,107,10773.709999999997,3,5,3,353,Loyal
3463.0,0,94,10771.859999999995,5,3,3,533,Others
26.0,12,95,10767.670000000004,3,3,3,333,Others
1420.0,32,80,10767.259999999998,2,1,3,213,Lost
4874.0,33,110,10765.449999999999,2,5,3,253,"At Risk"
2631.0,0,110,10764.27,5,5,3,553,Loyal
4163.0,0,99,10764.230000000003,5,4,3,543,Loyal
1653.0,119,86,10764.08,1,1,3,113,Lost
1141.0,105,87,10762.909999999996,1,2,3,123,Lost
1487.0,0,97,10762.049999999997,5,4,3,543,Loyal
1219.0,4,88,10759.77,4,2,3,423,Others
499.0,24,93,10759.690000000002,2,3,3,233,"At Risk"
3689.0,1,90,10758.109999999999,5,2,3,523,Others
637.0,1,102,10756.420000000004,5,5,3,553,Loyal
1336.0,2,88,10755.81,5,2,3,523,Others
2060.0,18,77,10755.279999999999,3,1,3,313,Others
2778.0,39,99,10751.249999999995,1,4,3,143,"At Risk"
1519.0,9,94,10750.670000000002,4,3,3,433,Others
4841.0,2,96,10750.599999999999,5,4,3,543,Loyal
4200.0,12,93,10749.089999999998,3,3,3,333,Others
566.0,44,91,10748.140000000001,1,2,3,123,Lost
866.0,48,96,10747.49,1,3,3,133,"At Risk"
4885.0,17,87,10745.82,3,2,3,323,Others
2009.0,52,100,10744.850000000002,1,4,3,143,"At Risk"
715.0,5,90,10743.859999999997,4,2,3,423,Others
4814.0,7,85,10743.63,4,1,3,413,Others
3325.0,14,92,10743.399999999996,3,3,3,333,Others
1615.0,93,77,10740.67,1,1,3,113,Lost
4927.0,18,81,10740.64,3,1,3,313,Others
4447.0,16,99,10739.739999999994,3,4,3,343,Loyal
628.0,21,86,10738.59,3,2,3,323,Others
2828.0,12,94,10736.049999999997,3,3,3,333,Others
192.0,23,79,10735.870000000004,2,1,3,213,Lost
4407.0,5,93,10735.500000000004,4,3,3,433,Others
1762.0,50,96,10735.009999999993,1,3,3,133,"At Risk"
3065.0,54,91,10733.230000000001,1,2,3,123,Lost
1590.0,12,83,10732.499999999996,3,1,3,313,Others
3009.0,33,94,10731.71,2,3,3,233,"At Risk"
620.0,0,93,10730.570000000003,5,3,3,533,Others
4914.0,41,88,10729.959999999992,1,2,3,123,Lost
4934.0,49,86,10729.109999999999,1,2,3,123,Lost
4455.0,0,95,10728.6,5,3,3,533,Others
950.0,1,103,10727.499999999998,5,5,3,553,Loyal
28.0,2,76,10727.19,5,1,3,513,Others
2131.0,7,110,10726.37,4,5,3,453,Loyal
2853.0,37,115,10724.419999999995,2,5,3,253,"At Risk"
4133.0,2,84,10724.189999999999,5,1,3,513,Others
1625.0,2,104,10723.679999999997,5,5,3,553,Loyal
4389.0,7,102,10722.380000000001,4,5,3,453,Loyal
1501.0,45,90,10721.46,1,2,3,123,Lost
4234.0,15,95,10720.859999999997,3,3,3,333,Others
3373.0,5,95,10720.62,4,3,3,433,Others
730.0,44,89,10720.459999999997,1,2,3,123,Lost
4064.0,6,92,10719.439999999999,4,3,3,433,Others
1646.0,5,97,10719.199999999995,4,4,3,443,Loyal
1834.0,3,85,10718.639999999996,5,1,3,513,Others
4246.0,77,98,10717.679999999997,1,4,3,143,"At Risk"
1094.0,35,84,10716.25,2,1,3,213,Lost
4595.0,11,101,10715.919999999998,4,4,3,443,Loyal
4383.0,41,92,10715.62,1,3,3,133,"At Risk"
1804.0,0,102,10715.370000000003,5,5,3,553,Loyal
1361.0,9,88,10715.01,4,2,3,423,Others
3344.0,15,91,10714.3,3,3,3,333,Others
659.0,2,103,10713.929999999998,5,5,3,553,Loyal
4121.0,15,72,10712.960000000001,3,1,3,313,Others
2093.0,4,84,10712.129999999996,5,1,3,513,Others
2154.0,7,100,10711.719999999994,4,4,3,443,Loyal
4223.0,54,95,10711.560000000003,1,3,3,133,"At Risk"
4695.0,0,87,10710.599999999995,5,2,3,523,Others
4933.0,22,92,10706.829999999998,3,3,3,333,Others
1120.0,2,86,10705.369999999995,5,2,3,523,Others
4970.0,69,108,10704.43,1,5,3,153,"At Risk"
558.0,19,91,10704.390000000005,3,3,3,333,Others
3008.0,47,111,10704.169999999998,1,5,3,153,"At Risk"
3985.0,4,91,10702.870000000003,5,3,3,533,Others
121.0,33,100,10702.450000000003,2,4,3,243,"At Risk"
4355.0,79,90,10701.53,1,2,3,123,Lost
4702.0,34,84,10701.499999999998,2,1,3,213,Lost
1731.0,1,91,10701.159999999996,5,3,3,533,Others
1795.0,17,83,10701.01,3,1,3,313,Others
1217.0,1,95,10699.109999999997,5,3,3,533,Others
4435.0,15,91,10698.430000000002,3,3,3,333,Others
2627.0,13,91,10697.049999999997,3,3,3,333,Others
1101.0,29,74,10695.650000000001,2,1,3,213,Lost
3085.0,9,87,10695.330000000002,4,2,3,423,Others
1601.0,2,89,10692.979999999996,5,2,3,523,Others
4076.0,27,107,10690.659999999996,2,5,3,253,"At Risk"
4195.0,20,99,10689.529999999999,3,4,3,343,Loyal
529.0,73,103,10688.259999999998,1,5,3,153,"At Risk"
4494.0,20,83,10685.989999999998,3,1,3,313,Others
1807.0,12,101,10684.389999999996,3,4,3,343,Loyal
2153.0,24,99,10684.080000000004,2,4,3,243,"At Risk"
3160.0,35,88,10683.869999999997,2,2,3,223,Lost
2756.0,13,104,10681.470000000001,3,5,3,353,Loyal
2074.0,38,93,10679.979999999998,2,3,3,233,"At Risk"
2204.0,54,87,10678.070000000003,1,2,3,123,Lost
4258.0,23,89,10677.13,2,2,3,223,Lost
1776.0,19,89,10676.570000000005,3,2,3,323,Others
3734.0,7,90,10675.990000000003,4,2,3,423,Others
3882.0,19,91,10675.489999999996,3,3,3,333,Others
2116.0,0,100,10672.050000000003,5,4,3,543,Loyal
783.0,16,90,10671.449999999999,3,2,3,323,Others
3804.0,4,93,10671.17,5,3,3,533,Others
4307.0,38,88,10669.29,2,2,3,223,Lost
1942.0,26,92,10668.93,2,3,3,233,"At Risk"
272.0,3,95,10668.049999999996,5,3,3,533,Others
4898.0,14,92,10667.509999999998,3,3,3,333,Others
1647.0,14,77,10665.590000000004,3,1,3,313,Others
2718.0,48,88,10664.870000000003,1,2,3,123,Lost
153.0,51,87,10664.149999999996,1,2,3,123,Lost
2944.0,19,95,10664.059999999998,3,3,3,333,Others
1772.0,3,89,10663.8,5,2,3,523,Others
2107.0,51,98,10663.34,1,4,3,143,"At Risk"
2924.0,28,89,10663.23,2,2,3,223,Lost
159.0,22,85,10663.220000000007,2,1,3,213,Lost
4853.0,28,94,10661.18,2,3,3,233,"At Risk"
244.0,43,95,10660.510000000002,1,3,3,133,"At Risk"
2787.0,24,90,10658.089999999998,2,2,3,223,Lost
690.0,47,87,10658.019999999999,1,2,3,123,Lost
1726.0,6,86,10657.560000000001,4,2,3,423,Others
5.0,15,89,10657.029999999997,3,2,3,323,Others
4405.0,46,112,10654.860000000002,1,5,3,153,"At Risk"
3667.0,18,69,10654.610000000004,3,1,3,313,Others
4107.0,46,99,10652.739999999996,1,4,3,143,"At Risk"
3193.0,3,97,10650.819999999998,5,4,3,543,Loyal
3137.0,32,87,10650.279999999997,2,2,3,223,Lost
875.0,24,97,10648.959999999995,2,4,3,243,"At Risk"
